Filename,Time,Frequency,Pulse
P7172141.26#,3.015567000000008,40404.04040401132,15
P7172141.26#,3.015666000000008,40201.0050250686,15
P7172141.26#,3.015765000000008,39999.999999915584,15
P7172141.26#,3.0158650000000082,39800.9950248523,15
P7172141.26#,3.0159650000000084,39603.96039607618,15
P7172141.26#,3.0160660000000084,39603.96039607618,15
P7172141.26#,3.0161670000000083,39800.9950248523,15
P7172141.26#,3.016268000000008,39409.823335284054,15
P7172141.26#,3.0163680000000084,39215.68627449193,15
P7172141.26#,3.0164700000000084,39215.68627449193,15
P7172141.26#,3.0165720000000085,39024.39024385813,15
P7172141.26#,3.0166740000000085,38834.951456240444,15
P7172141.26#,3.0167770000000087,39024.39024385813,15
P7172141.26#,3.016880000000009,38834.95145632417,15
P7172141.26#,3.016982000000009,38647.342995156345,15
P7172141.26#,3.017086000000009,38834.951456240444,15
P7172141.26#,3.017189000000009,38647.342995156345,15
P7172141.26#,3.017292000000009,38461.53846158212,15
P7172141.26#,3.017396000000009,38461.53846158212,15
P7172141.26#,3.017500000000009,38369.52521166112,15
P7172141.26#,3.017604000000009,38277.51196174012,15
P7172141.26#,3.017709000000009,38277.51196174012,15
P7172141.26#,3.0178130000000087,38186.37502848516,15
P7172141.26#,3.0179180000000088,38095.238095230205,15
P7172141.26#,3.018023000000009,38095.238095230205,15
P7172141.26#,3.018128000000009,37914.69194309503,15
P7172141.26#,3.018233000000009,38004.96501916261,15
P7172141.26#,3.018339000000009,37914.69194309503,15
P7172141.26#,3.018445000000009,37914.69194309503,15
P7172141.26#,3.018550000000009,37825.27049982065,15
P7172141.26#,3.0186560000000093,37735.84905654627,15
P7172141.26#,3.0187620000000095,37647.26725127618,15
P7172141.26#,3.0188680000000097,37558.685446006086,15
P7172141.26#,3.0189750000000095,37558.685446006086,15
P7172141.26#,3.0190810000000097,37383.17757014334,15
P7172141.26#,3.0191880000000095,37558.685446006086,15
P7172141.26#,3.0192950000000094,37383.17757006577,15
P7172141.26#,3.0194010000000095,37209.30232560663,15
P7172141.26#,3.0195090000000095,37383.17757014334,15
P7172141.26#,3.0196160000000094,37209.30232560663,15
P7172141.26#,3.0197230000000093,37209.30232560663,15
P7172141.26#,3.0198310000000093,37209.30232560663,15
P7172141.26#,3.019938000000009,37209.30232560663,15
P7172141.26#,3.020046000000009,37209.30232560663,15
P7172141.26#,3.020153000000009,37123.16968132235,15
P7172141.26#,3.020261000000009,37037.03703703807,15
P7172141.26#,3.020369000000009,37037.03703703807,15
P7172141.26#,3.020477000000009,37037.03703703807,15
P7172141.26#,3.020585000000009,37037.03703703807,15
P7172141.26#,3.020693000000009,36951.69824200998,15
P7172141.26#,3.020801000000009,36866.359446981885,15
P7172141.26#,3.020910000000009,36866.359446981885,15
P7172141.26#,3.021018000000009,36866.359446981885,15
P7172141.26#,3.021127000000009,36866.359446981885,15
P7172141.26#,3.021235000000009,36781.803576678925,15
P7172141.26#,3.0213440000000094,36697.24770637597,15
P7172141.26#,3.0214530000000095,36697.24770637597,15
P7172141.26#,3.0215620000000096,36697.24770637597,15
P7172141.26#,3.0216710000000098,36697.24770637597,15
P7172141.26#,3.02178000000001,36697.24770637597,15
